zip_2,term,int_rate,grade,sub_grade,emp_length,home_ownership,annual_inc,verification_status,purpose,dti,revol_bal,revol_util,mort_acc,credit_history,credit_line_ratio,balance_annual_income,fico_avg_score,installment_amnt_ratio
84,1.2882179864398107,13.28980938979148,5.213892797748497,23.110528335678648,5.89964180631956,3.7385186132787513,11.061786259853967,1.0996545989510043,2.4614302161954713,18.782435717026992,16555.755916592043,56.582823333759755,2.42983241652808,5842.072150441346,0.47959103211459847,0.22025630244946048,696.49539465268,0.030753735704927076
85,1.2453611806334686,13.054542159316476,5.273280400448779,23.407007853629068,5.735349961163373,3.6872788469836886,11.0837093592272,1.0998101320445326,2.590273582463105,18.038591093466817,16002.430655044447,52.69151074480021,2.0832829895572624,5832.209502028135,0.48755446140162845,0.21072303837756745,695.191766635022,0.03109889252326451
86,1.208398133748056,12.801881804043544,5.350440642820114,23.81596682218766,5.97459823742872,3.72680145152929,10.952571315009104,1.0715396578538103,2.533955417314671,18.778190772420942,13320.440642820115,52.33701399688958,1.629860031104199,5884.136340072577,0.493829167414071,0.2220923952196791,696.1057542768274,0.03138337401445404
87,1.2461349693251533,13.151968098159509,5.2498159509202456,23.28073619631902,6.222699386503067,3.8147239263803683,11.055205918775417,1.083680981595092,2.5239263803680982,19.725393865030675,15807.51582822086,54.49483190184049,1.9906748466257669,6053.639509202454,0.46174301767406284,0.21997005602728764,697.8282208588957,0.031140145454543855
88,1.2622274602239245,13.54592221567472,5.132586918090748,22.69180907483795,6.181202121390689,3.8833235120801413,11.06797173983804,1.1054802592810842,2.5274012964054213,19.92214496169711,14283.876841484973,54.250029463759574,1.6175604007071303,5803.007071302298,0.46732330527158755,0.2244196186166936,695.3061284619918,0.03115458361323342
89,1.2215319542660763,13.354279294164298,5.193377833586676,22.994250214790828,5.974423369241953,3.623025576630758,11.051467862476892,1.0949045006939395,2.646817791289406,18.268378164034104,14275.44775626198,52.094741920560445,1.7002841847862005,5621.929680787786,0.5045578975279792,0.2134797896676579,694.1624479545304,0.03150439674007495
90,1.1980617038385035,13.09887172542215,5.2714461043632825,23.39730839222989,5.890917939819713,3.349866689237801,11.112352320851846,1.1072834229125228,2.7089170087604213,16.898673663718313,16256.222438528926,53.609510770663164,0.9536163189301282,5583.56257141648,0.5313946228077336,0.20559089868824826,696.5489229336832,0.03162962217964064
91,1.2215887169374544,13.233123419213786,5.225961332361641,23.17559051742616,6.153791743473229,3.460882239464998,11.132778655142525,1.1223903630985552,2.7090495991769195,17.2180198911133,16787.41269773224,53.05695074377331,1.241522699018305,5746.291550563725,0.5250320554085047,0.20681600342891474,695.9566382303768,0.03143768243592358
92,1.2351056526050805,13.160283520227832,5.247590713758995,23.280596028174028,6.066620896585043,3.5010298268365245,11.163626177384115,1.1079411091616447,2.6740661631957687,17.201806901111194,16865.141226129632,53.16070689348285,1.46332036514354,5762.3065832634065,0.5093341483844576,0.20207277208228472,695.8255524194574,0.031259032697461435
93,1.2418309128630705,13.211447743775933,5.234764004149378,23.211747925311204,6.582857883817427,3.5951763485477177,11.09716729243446,1.1070409751037344,2.6458117219917012,17.623766208506222,15240.90929719917,53.052456561203314,1.6511929460580912,5830.065093360996,0.5055267948885086,0.20937167312364532,695.2770357883818,0.031209930349627997
94,1.1940836399129064,12.665230873188678,5.388843006231699,23.998460845408815,5.305334484570913,3.382573766799309,11.279402131393898,1.115286432915384,2.73147383437195,15.223444327652226,19703.67970568361,54.58230497785119,1.0805991440798859,5722.237067347399,0.5238663751955673,0.19319892464832697,699.1599782265936,0.031456770752523365
95,1.2306789069171649,13.116737119271278,5.263129803586678,23.35898804440649,6.121050384286934,3.5436948477085113,11.15321739886871,1.1078138343296329,2.665456874466268,16.48664531739254,16370.895815542272,53.31804227156277,1.5084685454027897,5750.2430614859095,0.5116008618230671,0.20500392755163463,695.6879269854825,0.031284989068891204
96,1.2441656942823804,13.645721995332554,5.121207701283547,22.626604434072345,6.50897024504084,3.502771295215869,11.047370759549063,1.117852975495916,2.786318553092182,18.828712077012835,16449.663360560095,57.840175029171526,1.1789673278879813,5825.921236872812,0.48666261882406775,0.22956384657646275,694.484028588098,0.03141356528351481
97,1.237042862760519,12.973635863153754,5.305387337790012,23.56987809673614,5.854384585135667,3.591506095163193,11.000605475042528,1.052536374360991,2.463940228077074,17.54379394416044,15445.439323633504,55.202524577270935,1.6771529689343296,5753.038930397169,0.4915591220301871,0.2184980305625132,696.3060165159261,0.031144857438637038
98,1.2456947162426615,13.248844422700587,5.22348336594912,23.152250489236792,5.900660469667319,3.588845401174168,11.13304256467834,1.0767123287671232,2.5800391389432487,17.728738747553816,17769.100244618396,57.213765166340515,1.8203522504892369,5786.175733855186,0.49550417058322804,0.2127789608910943,695.5715019569471,0.03119637749931416
99,1.2460850111856823,13.394716629381058,5.187733035048471,22.989000745712154,6.211502609992543,3.7231543624161074,11.07353390178475,1.1002982848620433,2.563385533184191,18.909623415361672,16932.39932885906,59.38312826249067,1.7561521252796422,5722.583706189411,0.4847419994436439,0.2289112142882548,695.9076249067859,0.0312676991163741
